nucleobase-containing small molecule metabolic process	1.832183630793941e-46	FBgn0000064,FBgn0000409,FBgn0000579,FBgn0001091,FBgn0001092,FBgn0001128,FBgn0001186,FBgn0001989,FBgn0003071,FBgn0003074,FBgn0003360,FBgn0005671,FBgn0010217,FBgn0010612,FBgn0011211,FBgn0011227,FBgn0011361,FBgn0011455,FBgn0013672,FBgn0013673,FBgn0013674,FBgn0013675,FBgn0013678,FBgn0013972,FBgn0014391,FBgn0014869,FBgn0015031,FBgn0016119,FBgn0016120,FBgn0016691,FBgn0017566,FBgn0017567,FBgn0019644,FBgn0019957,FBgn0020235,FBgn0021906,FBgn0021967,FBgn0025839,FBgn0028342,FBgn0029868,FBgn0029888,FBgn0030605,FBgn0030718,FBgn0030853,FBgn0031228,FBgn0031436,FBgn0031505,FBgn0031771,FBgn0032511,FBgn0033274,FBgn0033570,FBgn0033961,FBgn0034245,FBgn0034645,FBgn0034877,FBgn0035046,FBgn0035600,FBgn0036728,FBgn0037001,FBgn0038224,FBgn0038271,FBgn0039254,FBgn0039464,FBgn0039830,FBgn0039909,FBgn0040529,FBgn0047038,FBgn0052230,FBgn0086355,FBgn0250814,FBgn0250906,FBgn0260008,FBgn0262952,FBgn0263398,FBgn0265262,FBgn0267385	GO:0055086
organophosphate metabolic process	2.5241408507456567e-45	FBgn0000064,FBgn0000409,FBgn0000579,FBgn0001091,FBgn0001092,FBgn0001128,FBgn0001186,FBgn0001989,FBgn0003071,FBgn0003074,FBgn0003360,FBgn0005671,FBgn0010217,FBgn0010350,FBgn0010612,FBgn0011211,FBgn0011227,FBgn0011361,FBgn0011455,FBgn0013672,FBgn0013673,FBgn0013674,FBgn0013675,FBgn0013678,FBgn0013972,FBgn0014391,FBgn0014869,FBgn0015031,FBgn0016119,FBgn0016120,FBgn0016691,FBgn0017566,FBgn0017567,FBgn0019644,FBgn0019957,FBgn0020235,FBgn0021906,FBgn0021967,FBgn0025839,FBgn0025885,FBgn0028342,FBgn0029720,FBgn0029868,FBgn0029888,FBgn0030605,FBgn0030670,FBgn0030718,FBgn0030853,FBgn0031228,FBgn0031436,FBgn0031505,FBgn0031771,FBgn0032511,FBgn0033274,FBgn0033570,FBgn0033961,FBgn0034245,FBgn0034645,FBgn0034877,FBgn0035046,FBgn0035600,FBgn0036273,FBgn0036551,FBgn0036728,FBgn0037001,FBgn0037942,FBgn0038224,FBgn0038271,FBgn0039254,FBgn0039464,FBgn0039830,FBgn0039909,FBgn0040529,FBgn0041342,FBgn0047038,FBgn0052230,FBgn0086355,FBgn0250814,FBgn0250906,FBgn0260008,FBgn0262952,FBgn0263398,FBgn0265262,FBgn0267385	GO:0019637
cellular respiration	3.395912447652366e-45	FBgn0001128,FBgn0001989,FBgn0004888,FBgn0010100,FBgn0011227,FBgn0011361,FBgn0011455,FBgn0013674,FBgn0013675,FBgn0013676,FBgn0013678,FBgn0015031,FBgn0017566,FBgn0017567,FBgn0019957,FBgn0021906,FBgn0021967,FBgn0025839,FBgn0027291,FBgn0027785,FBgn0029868,FBgn0029888,FBgn0030605,FBgn0030718,FBgn0030853,FBgn0031228,FBgn0031436,FBgn0031505,FBgn0031771,FBgn0032511,FBgn0033274,FBgn0033570,FBgn0033961,FBgn0034245,FBgn0034645,FBgn0034877,FBgn0035046,FBgn0035600,FBgn0036728,FBgn0036762,FBgn0037001,FBgn0037643,FBgn0037891,FBgn0038271,FBgn0038922,FBgn0039358,FBgn0039909,FBgn0040529,FBgn0047038,FBgn0052230,FBgn0250814,FBgn0260008,FBgn0262952	GO:0045333
electron transport chain	4.103128772401282e-45	FBgn0001128,FBgn0001989,FBgn0011211,FBgn0011227,FBgn0011361,FBgn0011455,FBgn0013674,FBgn0013675,FBgn0013676,FBgn0013678,FBgn0015031,FBgn0017566,FBgn0017567,FBgn0019957,FBgn0021906,FBgn0021967,FBgn0025839,FBgn0027785,FBgn0029868,FBgn0029888,FBgn0030605,FBgn0030718,FBgn0030853,FBgn0031021,FBgn0031228,FBgn0031436,FBgn0031505,FBgn0031771,FBgn0032511,FBgn0033274,FBgn0033570,FBgn0033961,FBgn0034245,FBgn0034645,FBgn0034877,FBgn0035046,FBgn0035600,FBgn0036728,FBgn0037001,FBgn0038271,FBgn0039909,FBgn0040529,FBgn0047038,FBgn0052230,FBgn0250814,FBgn0260008,FBgn0262952	GO:0022900
respiratory electron transport chain	9.24639201050878e-44	FBgn0001128,FBgn0001989,FBgn0011227,FBgn0011361,FBgn0011455,FBgn0013674,FBgn0013675,FBgn0013676,FBgn0013678,FBgn0015031,FBgn0017566,FBgn0017567,FBgn0019957,FBgn0021906,FBgn0021967,FBgn0025839,FBgn0027785,FBgn0029868,FBgn0029888,FBgn0030605,FBgn0030718,FBgn0030853,FBgn0031228,FBgn0031436,FBgn0031505,FBgn0031771,FBgn0032511,FBgn0033274,FBgn0033570,FBgn0033961,FBgn0034245,FBgn0034645,FBgn0034877,FBgn0035046,FBgn0035600,FBgn0036728,FBgn0037001,FBgn0038271,FBgn0039909,FBgn0040529,FBgn0047038,FBgn0052230,FBgn0250814,FBgn0260008,FBgn0262952	GO:0022904
energy derivation by oxidation of organic compounds	3.923286112267854e-43	FBgn0001128,FBgn0001989,FBgn0004507,FBgn0004888,FBgn0010100,FBgn0011227,FBgn0011361,FBgn0011455,FBgn0013674,FBgn0013675,FBgn0013676,FBgn0013678,FBgn0015031,FBgn0017566,FBgn0017567,FBgn0019957,FBgn0021906,FBgn0021967,FBgn0025839,FBgn0027291,FBgn0027785,FBgn0029868,FBgn0029888,FBgn0030605,FBgn0030718,FBgn0030853,FBgn0031228,FBgn0031436,FBgn0031505,FBgn0031771,FBgn0032511,FBgn0033274,FBgn0033570,FBgn0033961,FBgn0034245,FBgn0034645,FBgn0034877,FBgn0035046,FBgn0035600,FBgn0036728,FBgn0036762,FBgn0037001,FBgn0037643,FBgn0037891,FBgn0038271,FBgn0038922,FBgn0039358,FBgn0039909,FBgn0040529,FBgn0047038,FBgn0052230,FBgn0250814,FBgn0260008,FBgn0262952	GO:0015980
ATP synthesis coupled electron transport	8.979144347046951e-41	FBgn0001989,FBgn0011227,FBgn0011361,FBgn0011455,FBgn0013674,FBgn0013675,FBgn0013678,FBgn0015031,FBgn0017566,FBgn0017567,FBgn0019957,FBgn0021906,FBgn0021967,FBgn0025839,FBgn0029868,FBgn0029888,FBgn0030605,FBgn0030718,FBgn0030853,FBgn0031228,FBgn0031436,FBgn0031505,FBgn0031771,FBgn0032511,FBgn0033274,FBgn0033570,FBgn0033961,FBgn0034245,FBgn0034645,FBgn0034877,FBgn0035046,FBgn0035600,FBgn0036728,FBgn0037001,FBgn0038271,FBgn0039909,FBgn0040529,FBgn0047038,FBgn0052230,FBgn0250814,FBgn0260008,FBgn0262952	GO:0042773
mitochondrial ATP synthesis coupled electron transport	1.8161355168226503e-40	FBgn0001989,FBgn0011227,FBgn0011361,FBgn0011455,FBgn0013674,FBgn0013675,FBgn0013678,FBgn0015031,FBgn0017567,FBgn0019957,FBgn0021906,FBgn0021967,FBgn0025839,FBgn0029868,FBgn0029888,FBgn0030605,FBgn0030718,FBgn0030853,FBgn0031228,FBgn0031436,FBgn0031505,FBgn0031771,FBgn0032511,FBgn0033274,FBgn0033570,FBgn0033961,FBgn0034245,FBgn0034645,FBgn0034877,FBgn0035046,FBgn0035600,FBgn0036728,FBgn0037001,FBgn0038271,FBgn0039909,FBgn0040529,FBgn0047038,FBgn0052230,FBgn0250814,FBgn0260008,FBgn0262952	GO:0042775
oxidative phosphorylation	7.049994411418305e-40	FBgn0000409,FBgn0001989,FBgn0011227,FBgn0011361,FBgn0011455,FBgn0013674,FBgn0013675,FBgn0013678,FBgn0015031,FBgn0017566,FBgn0017567,FBgn0019957,FBgn0021906,FBgn0021967,FBgn0025839,FBgn0029868,FBgn0029888,FBgn0030605,FBgn0030718,FBgn0030853,FBgn0031228,FBgn0031436,FBgn0031505,FBgn0031771,FBgn0032511,FBgn0033274,FBgn0033570,FBgn0033961,FBgn0034245,FBgn0034645,FBgn0034877,FBgn0035046,FBgn0035600,FBgn0036728,FBgn0037001,FBgn0038271,FBgn0039909,FBgn0040529,FBgn0047038,FBgn0052230,FBgn0250814,FBgn0260008,FBgn0262952	GO:0006119
small molecule metabolic process	2.571151587747433e-39	FBgn0000064,FBgn0000409,FBgn0000579,FBgn0001091,FBgn0001092,FBgn0001128,FBgn0001142,FBgn0001186,FBgn0001989,FBgn0003071,FBgn0003074,FBgn0003360,FBgn0004507,FBgn0004888,FBgn0005671,FBgn0010100,FBgn0010217,FBgn0010612,FBgn0011211,FBgn0011227,FBgn0011361,FBgn0011455,FBgn0012034,FBgn0013672,FBgn0013673,FBgn0013674,FBgn0013675,FBgn0013678,FBgn0013972,FBgn0014391,FBgn0014869,FBgn0015031,FBgn0016119,FBgn0016120,FBgn0016691,FBgn0017566,FBgn0017567,FBgn0019644,FBgn0019957,FBgn0020235,FBgn0021906,FBgn0021967,FBgn0025839,FBgn0025885,FBgn0027291,FBgn0028325,FBgn0028342,FBgn0028916,FBgn0029155,FBgn0029868,FBgn0029870,FBgn0029888,FBgn0030485,FBgn0030605,FBgn0030718,FBgn0030853,FBgn0031228,FBgn0031436,FBgn0031505,FBgn0031771,FBgn0032393,FBgn0032511,FBgn0033274,FBgn0033570,FBgn0033883,FBgn0033961,FBgn0034245,FBgn0034645,FBgn0034877,FBgn0035046,FBgn0035334,FBgn0035600,FBgn0036551,FBgn0036728,FBgn0036762,FBgn0036927,FBgn0037001,FBgn0037138,FBgn0037643,FBgn0037891,FBgn0037942,FBgn0038224,FBgn0038271,FBgn0038922,FBgn0039254,FBgn0039349,FBgn0039358,FBgn0039464,FBgn0039635,FBgn0039830,FBgn0039909,FBgn0040529,FBgn0041342,FBgn0047038,FBgn0052230,FBgn0086355,FBgn0086687,FBgn0250814,FBgn0250906,FBgn0260008,FBgn0260960,FBgn0262952,FBgn0263398,FBgn0265262,FBgn0267385	GO:0044281
phosphorus metabolic process	2.055419497474416e-30	FBgn0000064,FBgn0000116,FBgn0000253,FBgn0000409,FBgn0000579,FBgn0000711,FBgn0001091,FBgn0001092,FBgn0001128,FBgn0001186,FBgn0001989,FBgn0003071,FBgn0003074,FBgn0003093,FBgn0003360,FBgn0005671,FBgn0010217,FBgn0010350,FBgn0010612,FBgn0011211,FBgn0011227,FBgn0011361,FBgn0011455,FBgn0012034,FBgn0013303,FBgn0013672,FBgn0013673,FBgn0013674,FBgn0013675,FBgn0013678,FBgn0013972,FBgn0014391,FBgn0014869,FBgn0015031,FBgn0016119,FBgn0016120,FBgn0016691,FBgn0017566,FBgn0017567,FBgn0019644,FBgn0019957,FBgn0020235,FBgn0021906,FBgn0021967,FBgn0024995,FBgn0025839,FBgn0025885,FBgn0028325,FBgn0028342,FBgn0028429,FBgn0029720,FBgn0029868,FBgn0029888,FBgn0030605,FBgn0030670,FBgn0030718,FBgn0030853,FBgn0031228,FBgn0031294,FBgn0031436,FBgn0031505,FBgn0031771,FBgn0031855,FBgn0032511,FBgn0033274,FBgn0033570,FBgn0033961,FBgn0034245,FBgn0034645,FBgn0034877,FBgn0035046,FBgn0035600,FBgn0036273,FBgn0036551,FBgn0036728,FBgn0036760,FBgn0036844,FBgn0037001,FBgn0037942,FBgn0038224,FBgn0038271,FBgn0039254,FBgn0039464,FBgn0039635,FBgn0039737,FBgn0039830,FBgn0039854,FBgn0039909,FBgn0039993,FBgn0040529,FBgn0041342,FBgn0043364,FBgn0047038,FBgn0052230,FBgn0086355,FBgn0086677,FBgn0250814,FBgn0250906,FBgn0260008,FBgn0260972,FBgn0262952,FBgn0263398,FBgn0265262,FBgn0267385,FBgn0267486	GO:0006793
mitochondrial electron transport, NADH to ubiquinone	3.6174460316306416e-29	FBgn0001989,FBgn0011361,FBgn0011455,FBgn0017567,FBgn0019957,FBgn0021967,FBgn0025839,FBgn0029868,FBgn0029888,FBgn0030605,FBgn0030718,FBgn0030853,FBgn0031228,FBgn0031436,FBgn0031505,FBgn0031771,FBgn0032511,FBgn0033570,FBgn0033961,FBgn0034645,FBgn0035046,FBgn0037001,FBgn0039909,FBgn0047038,FBgn0052230,FBgn0262952	GO:0006120
carbohydrate derivative metabolic process	8.912269355429264e-29	FBgn0000064,FBgn0000409,FBgn0000579,FBgn0001091,FBgn0001092,FBgn0001128,FBgn0001186,FBgn0001989,FBgn0003071,FBgn0003074,FBgn0003360,FBgn0005671,FBgn0010217,FBgn0010612,FBgn0011211,FBgn0011227,FBgn0011361,FBgn0011455,FBgn0013672,FBgn0013673,FBgn0013674,FBgn0013675,FBgn0013678,FBgn0013749,FBgn0013972,FBgn0014391,FBgn0014869,FBgn0015031,FBgn0016119,FBgn0016120,FBgn0016691,FBgn0017566,FBgn0017567,FBgn0019644,FBgn0019957,FBgn0020235,FBgn0021906,FBgn0021967,FBgn0025839,FBgn0028342,FBgn0028916,FBgn0029868,FBgn0029888,FBgn0030605,FBgn0030718,FBgn0030853,FBgn0031228,FBgn0031436,FBgn0031505,FBgn0031771,FBgn0032511,FBgn0033274,FBgn0033570,FBgn0033961,FBgn0034245,FBgn0034645,FBgn0034877,FBgn0035046,FBgn0035050,FBgn0035600,FBgn0036728,FBgn0037001,FBgn0038224,FBgn0038271,FBgn0039464,FBgn0039830,FBgn0039909,FBgn0040529,FBgn0047038,FBgn0052230,FBgn0086355,FBgn0250814,FBgn0250906,FBgn0260008,FBgn0262952,FBgn0263398,FBgn0265262,FBgn0267385	GO:1901135
phosphate-containing compound metabolic process	1.2649246865080712e-26	FBgn0000064,FBgn0000116,FBgn0000253,FBgn0000409,FBgn0000579,FBgn0000711,FBgn0001091,FBgn0001092,FBgn0001128,FBgn0001186,FBgn0001989,FBgn0003071,FBgn0003074,FBgn0003093,FBgn0003360,FBgn0005671,FBgn0010217,FBgn0010350,FBgn0010612,FBgn0011211,FBgn0011227,FBgn0011361,FBgn0011455,FBgn0013303,FBgn0013672,FBgn0013673,FBgn0013674,FBgn0013675,FBgn0013678,FBgn0013972,FBgn0014391,FBgn0014869,FBgn0015031,FBgn0016119,FBgn0016120,FBgn0016691,FBgn0017566,FBgn0017567,FBgn0019644,FBgn0019957,FBgn0020235,FBgn0021906,FBgn0021967,FBgn0024995,FBgn0025839,FBgn0025885,FBgn0028342,FBgn0028429,FBgn0029720,FBgn0029868,FBgn0029888,FBgn0030605,FBgn0030670,FBgn0030718,FBgn0030853,FBgn0031228,FBgn0031294,FBgn0031436,FBgn0031505,FBgn0031771,FBgn0031855,FBgn0032511,FBgn0033274,FBgn0033570,FBgn0033961,FBgn0034245,FBgn0034645,FBgn0034877,FBgn0035046,FBgn0035600,FBgn0036273,FBgn0036551,FBgn0036728,FBgn0036760,FBgn0036844,FBgn0037001,FBgn0037942,FBgn0038224,FBgn0038271,FBgn0039254,FBgn0039464,FBgn0039830,FBgn0039909,FBgn0040529,FBgn0041342,FBgn0043364,FBgn0047038,FBgn0052230,FBgn0086355,FBgn0086677,FBgn0250814,FBgn0250906,FBgn0260008,FBgn0260972,FBgn0262952,FBgn0263398,FBgn0265262,FBgn0267385,FBgn0267486	GO:0006796
oxidation-reduction process	1.8117961534087106e-26	FBgn0001091,FBgn0001092,FBgn0001128,FBgn0001989,FBgn0002036,FBgn0003462,FBgn0004507,FBgn0004888,FBgn0010100,FBgn0011211,FBgn0011227,FBgn0011361,FBgn0011455,FBgn0013674,FBgn0013675,FBgn0013676,FBgn0013678,FBgn0013679,FBgn0013685,FBgn0015031,FBgn0017566,FBgn0017567,FBgn0019957,FBgn0021906,FBgn0021967,FBgn0025839,FBgn0027291,FBgn0027785,FBgn0029155,FBgn0029868,FBgn0029888,FBgn0030485,FBgn0030605,FBgn0030718,FBgn0030853,FBgn0031021,FBgn0031228,FBgn0031436,FBgn0031505,FBgn0031771,FBgn0032259,FBgn0032511,FBgn0033188,FBgn0033274,FBgn0033570,FBgn0033883,FBgn0033961,FBgn0034245,FBgn0034645,FBgn0034877,FBgn0034938,FBgn0035046,FBgn0035600,FBgn0036183,FBgn0036211,FBgn0036728,FBgn0036762,FBgn0037001,FBgn0037138,FBgn0037298,FBgn0037643,FBgn0037891,FBgn0038271,FBgn0038922,FBgn0039349,FBgn0039358,FBgn0039909,FBgn0040529,FBgn0047038,FBgn0052230,FBgn0086687,FBgn0250814,FBgn0260008,FBgn0262952,FBgn0266582,FBgn0267376	GO:0055114
proton transport	3.3463762657009554e-21	FBgn0005671,FBgn0010217,FBgn0010612,FBgn0011211,FBgn0013672,FBgn0013673,FBgn0014391,FBgn0015324,FBgn0016119,FBgn0016120,FBgn0016691,FBgn0019644,FBgn0020235,FBgn0022097,FBgn0026753,FBgn0028342,FBgn0028662,FBgn0028665,FBgn0035032,FBgn0035521,FBgn0037671,FBgn0038224,FBgn0039830,FBgn0051030,FBgn0262512,FBgn0262515,FBgn0265262	GO:0015992
hydrogen ion transmembrane transport	3.456320741665717e-21	FBgn0005671,FBgn0010217,FBgn0010612,FBgn0011211,FBgn0013672,FBgn0013673,FBgn0014391,FBgn0015324,FBgn0016119,FBgn0016120,FBgn0016691,FBgn0019644,FBgn0020235,FBgn0022097,FBgn0026753,FBgn0028342,FBgn0028662,FBgn0028665,FBgn0035521,FBgn0037671,FBgn0038224,FBgn0039830,FBgn0051030,FBgn0262512,FBgn0262515,FBgn0265262	GO:1902600
hydrogen transport	5.632730759070823e-21	FBgn0005671,FBgn0010217,FBgn0010612,FBgn0011211,FBgn0013672,FBgn0013673,FBgn0014391,FBgn0015324,FBgn0016119,FBgn0016120,FBgn0016691,FBgn0019644,FBgn0020235,FBgn0022097,FBgn0026753,FBgn0028342,FBgn0028662,FBgn0028665,FBgn0035032,FBgn0035521,FBgn0037671,FBgn0038224,FBgn0039830,FBgn0051030,FBgn0262512,FBgn0262515,FBgn0265262	GO:0006818
single-organism metabolic process	1.1285735353051073e-20	FBgn0000064,FBgn0000409,FBgn0000579,FBgn0000711,FBgn0001091,FBgn0001092,FBgn0001128,FBgn0001142,FBgn0001186,FBgn0001220,FBgn0001989,FBgn0002036,FBgn0003071,FBgn0003074,FBgn0003360,FBgn0003462,FBgn0004507,FBgn0004888,FBgn0005671,FBgn0010100,FBgn0010217,FBgn0010350,FBgn0010612,FBgn0011211,FBgn0011227,FBgn0011361,FBgn0011455,FBgn0012034,FBgn0013672,FBgn0013673,FBgn0013674,FBgn0013675,FBgn0013676,FBgn0013678,FBgn0013679,FBgn0013685,FBgn0013749,FBgn0013972,FBgn0014391,FBgn0014869,FBgn0015031,FBgn0016119,FBgn0016120,FBgn0016691,FBgn0017566,FBgn0017567,FBgn0019644,FBgn0019957,FBgn0020235,FBgn0021906,FBgn0021967,FBgn0025839,FBgn0025885,FBgn0027291,FBgn0027785,FBgn0028325,FBgn0028342,FBgn0028916,FBgn0029155,FBgn0029720,FBgn0029868,FBgn0029870,FBgn0029888,FBgn0030485,FBgn0030605,FBgn0030670,FBgn0030718,FBgn0030853,FBgn0031021,FBgn0031228,FBgn0031436,FBgn0031505,FBgn0031771,FBgn0032222,FBgn0032259,FBgn0032393,FBgn0032511,FBgn0033188,FBgn0033273,FBgn0033274,FBgn0033570,FBgn0033883,FBgn0033961,FBgn0034245,FBgn0034645,FBgn0034877,FBgn0034938,FBgn0035046,FBgn0035050,FBgn0035334,FBgn0035600,FBgn0036183,FBgn0036211,FBgn0036273,FBgn0036488,FBgn0036551,FBgn0036728,FBgn0036762,FBgn0036837,FBgn0036843,FBgn0036844,FBgn0036927,FBgn0037001,FBgn0037138,FBgn0037298,FBgn0037643,FBgn0037891,FBgn0037942,FBgn0038224,FBgn0038271,FBgn0038641,FBgn0038922,FBgn0039254,FBgn0039349,FBgn0039358,FBgn0039464,FBgn0039635,FBgn0039830,FBgn0039909,FBgn0040529,FBgn0041342,FBgn0043364,FBgn0047038,FBgn0052230,FBgn0086355,FBgn0086677,FBgn0086687,FBgn0250814,FBgn0250906,FBgn0260008,FBgn0260960,FBgn0262952,FBgn0263398,FBgn0264707,FBgn0265262,FBgn0266124,FBgn0266582,FBgn0267376,FBgn0267385	GO:0044710
phosphorylation	1.177474328249054e-18	FBgn0000064,FBgn0000116,FBgn0000253,FBgn0000409,FBgn0000579,FBgn0000711,FBgn0001091,FBgn0001092,FBgn0001186,FBgn0001989,FBgn0003071,FBgn0003074,FBgn0003093,FBgn0011227,FBgn0011361,FBgn0011455,FBgn0013303,FBgn0013674,FBgn0013675,FBgn0013678,FBgn0014869,FBgn0015031,FBgn0016120,FBgn0017566,FBgn0017567,FBgn0019957,FBgn0021906,FBgn0021967,FBgn0025839,FBgn0029868,FBgn0029888,FBgn0030605,FBgn0030718,FBgn0030853,FBgn0031228,FBgn0031436,FBgn0031505,FBgn0031771,FBgn0031855,FBgn0032511,FBgn0033274,FBgn0033570,FBgn0033961,FBgn0034245,FBgn0034645,FBgn0034877,FBgn0035046,FBgn0035600,FBgn0036551,FBgn0036728,FBgn0036844,FBgn0037001,FBgn0038271,FBgn0039909,FBgn0040529,FBgn0043364,FBgn0047038,FBgn0052230,FBgn0086355,FBgn0086677,FBgn0250814,FBgn0250906,FBgn0260008,FBgn0260972,FBgn0262952,FBgn0267385	GO:0016310
cation transmembrane transport	8.49208607822958e-15	FBgn0000253,FBgn0005671,FBgn0010217,FBgn0010612,FBgn0011211,FBgn0013672,FBgn0013673,FBgn0014391,FBgn0015324,FBgn0016119,FBgn0016120,FBgn0016691,FBgn0019644,FBgn0020235,FBgn0022097,FBgn0026753,FBgn0028342,FBgn0028662,FBgn0028665,FBgn0035521,FBgn0037671,FBgn0038224,FBgn0039830,FBgn0051030,FBgn0262512,FBgn0262515,FBgn0265262	GO:0098655
ATP biosynthetic process	2.859445943775329e-14	FBgn0003360,FBgn0010217,FBgn0010612,FBgn0011211,FBgn0013672,FBgn0013673,FBgn0014391,FBgn0016119,FBgn0016120,FBgn0016691,FBgn0019644,FBgn0020235,FBgn0028342,FBgn0038224,FBgn0039830	GO:0006754
inorganic cation transmembrane transport	8.105244124623295e-14	FBgn0005671,FBgn0010217,FBgn0010612,FBgn0011211,FBgn0013672,FBgn0013673,FBgn0014391,FBgn0015324,FBgn0016119,FBgn0016120,FBgn0016691,FBgn0019644,FBgn0020235,FBgn0022097,FBgn0026753,FBgn0028342,FBgn0028662,FBgn0028665,FBgn0035521,FBgn0037671,FBgn0038224,FBgn0039830,FBgn0051030,FBgn0262512,FBgn0262515,FBgn0265262	GO:0098662
inorganic ion transmembrane transport	2.3137608661379914e-13	FBgn0005671,FBgn0010217,FBgn0010612,FBgn0011211,FBgn0013672,FBgn0013673,FBgn0014391,FBgn0015324,FBgn0016119,FBgn0016120,FBgn0016691,FBgn0019644,FBgn0020235,FBgn0022097,FBgn0026753,FBgn0028342,FBgn0028662,FBgn0028665,FBgn0035521,FBgn0037671,FBgn0038224,FBgn0039830,FBgn0051030,FBgn0262512,FBgn0262515,FBgn0265262	GO:0098660
energy coupled proton transport, down electrochemical gradient	2.4181398690831437e-13	FBgn0010217,FBgn0010612,FBgn0011211,FBgn0013672,FBgn0013673,FBgn0014391,FBgn0016119,FBgn0016120,FBgn0016691,FBgn0019644,FBgn0020235,FBgn0028342,FBgn0038224,FBgn0039830	GO:0015985
ATP synthesis coupled proton transport	2.4181398690831437e-13	FBgn0010217,FBgn0010612,FBgn0011211,FBgn0013672,FBgn0013673,FBgn0014391,FBgn0016119,FBgn0016120,FBgn0016691,FBgn0019644,FBgn0020235,FBgn0028342,FBgn0038224,FBgn0039830	GO:0015986
ion transmembrane transport	3.226296010696328e-13	FBgn0000253,FBgn0005671,FBgn0010217,FBgn0010612,FBgn0011211,FBgn0013672,FBgn0013673,FBgn0014391,FBgn0015324,FBgn0016119,FBgn0016120,FBgn0016691,FBgn0019644,FBgn0020235,FBgn0022097,FBgn0026753,FBgn0028342,FBgn0028662,FBgn0028665,FBgn0033368,FBgn0035521,FBgn0037671,FBgn0038224,FBgn0038641,FBgn0039830,FBgn0051030,FBgn0261794,FBgn0262512,FBgn0262515,FBgn0265262	GO:0034220
ion transport	5.606473893674229e-13	FBgn0000038,FBgn0000253,FBgn0002921,FBgn0003360,FBgn0004244,FBgn0004363,FBgn0005671,FBgn0010217,FBgn0010612,FBgn0011211,FBgn0013672,FBgn0013673,FBgn0014391,FBgn0015324,FBgn0016119,FBgn0016120,FBgn0016691,FBgn0019644,FBgn0020235,FBgn0022097,FBgn0026409,FBgn0026753,FBgn0028342,FBgn0028662,FBgn0028665,FBgn0028704,FBgn0030610,FBgn0032151,FBgn0032946,FBgn0033368,FBgn0035032,FBgn0035521,FBgn0036043,FBgn0036843,FBgn0037671,FBgn0037715,FBgn0038224,FBgn0038641,FBgn0039674,FBgn0039830,FBgn0051030,FBgn0053181,FBgn0260743,FBgn0261794,FBgn0262512,FBgn0262515,FBgn0263257,FBgn0263397,FBgn0265262	GO:0006811
monovalent inorganic cation transport	7.725416762407063e-13	FBgn0002921,FBgn0005671,FBgn0010217,FBgn0010612,FBgn0011211,FBgn0013672,FBgn0013673,FBgn0014391,FBgn0015324,FBgn0016119,FBgn0016120,FBgn0016691,FBgn0019644,FBgn0020235,FBgn0022097,FBgn0026753,FBgn0028342,FBgn0028662,FBgn0028665,FBgn0028704,FBgn0032946,FBgn0035032,FBgn0035521,FBgn0037671,FBgn0038224,FBgn0039830,FBgn0051030,FBgn0262512,FBgn0262515,FBgn0263397,FBgn0265262	GO:0015672
purine nucleoside triphosphate biosynthetic process	9.078683751241807e-13	FBgn0003360,FBgn0010217,FBgn0010612,FBgn0011211,FBgn0013672,FBgn0013673,FBgn0014391,FBgn0016119,FBgn0016120,FBgn0016691,FBgn0019644,FBgn0020235,FBgn0028342,FBgn0038224,FBgn0039830	GO:0009145
purine ribonucleoside triphosphate biosynthetic process	9.078683751241807e-13	FBgn0003360,FBgn0010217,FBgn0010612,FBgn0011211,FBgn0013672,FBgn0013673,FBgn0014391,FBgn0016119,FBgn0016120,FBgn0016691,FBgn0019644,FBgn0020235,FBgn0028342,FBgn0038224,FBgn0039830	GO:0009206
ribonucleoside triphosphate biosynthetic process	1.9021956007499543e-12	FBgn0003360,FBgn0010217,FBgn0010612,FBgn0011211,FBgn0013672,FBgn0013673,FBgn0014391,FBgn0016119,FBgn0016120,FBgn0016691,FBgn0019644,FBgn0020235,FBgn0028342,FBgn0038224,FBgn0039830	GO:0009201
nucleoside triphosphate biosynthetic process	3.833629781013805e-12	FBgn0003360,FBgn0010217,FBgn0010612,FBgn0011211,FBgn0013672,FBgn0013673,FBgn0014391,FBgn0016119,FBgn0016120,FBgn0016691,FBgn0019644,FBgn0020235,FBgn0028342,FBgn0038224,FBgn0039830	GO:0009142
ribonucleoside monophosphate biosynthetic process	1.0830266365367292e-10	FBgn0003360,FBgn0010217,FBgn0010612,FBgn0011211,FBgn0013672,FBgn0013673,FBgn0014391,FBgn0016119,FBgn0016120,FBgn0016691,FBgn0019644,FBgn0020235,FBgn0028342,FBgn0038224,FBgn0039830,FBgn0263398	GO:0009156
nucleoside monophosphate biosynthetic process	1.7021342806562346e-10	FBgn0003360,FBgn0010217,FBgn0010612,FBgn0011211,FBgn0013672,FBgn0013673,FBgn0014391,FBgn0016119,FBgn0016120,FBgn0016691,FBgn0019644,FBgn0020235,FBgn0028342,FBgn0038224,FBgn0039830,FBgn0263398	GO:0009124
purine nucleoside monophosphate biosynthetic process	2.2726930677636348e-10	FBgn0003360,FBgn0010217,FBgn0010612,FBgn0011211,FBgn0013672,FBgn0013673,FBgn0014391,FBgn0016119,FBgn0016120,FBgn0016691,FBgn0019644,FBgn0020235,FBgn0028342,FBgn0038224,FBgn0039830	GO:0009127
